"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"WMPNSS-In-TCP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (TCP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [TCP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WMPNSS-QWave-In-TCP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (qWave-TCP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"2177";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"PlayTo-In-RTSP-NoScope";"Serveur de diffusion en continu sur un appareil (RTSP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [TCP 23554, 23555, 23556]";"True";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"Any";"23554;23555;23556";"Any";"TCP";"%SystemRoot%\system32\mdeserver.exe";"";""
"MCX-In-UDP";"Unités Media Center Extender - WMDRM-ND/RTP/RTCP (UDP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender qui autorise la diffusion en continu AV WMDRM-ND et RTP/RTCP [UDP 7777-7781, UDP 5004-5005, UDP 50004-50013]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"7777;7778;7779;7780;7781;5004;5005;50004;50005;50006;50007;50008;50009;50010;50011;50012;50013";"Any";"UDP";"%SystemRoot%\ehome\ehshell.exe";"";""
"WMP-In-UDP-x86";"Lecteur multimédia Windows x86 (Trafic entrant UDP)";"Règle de trafic entrant pour que le Lecteur multimédia Windows autorise le flux de média UDP. [UDP]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31002";;"Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%ProgramFiles(x86)%\Windows Media Player\wmplayer.exe";"";""
"WMPNSS-In-UDP";"Service de partage réseau du Lecteur multimédia Windows (UDP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [UDP]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WMPNSS-In-TCP";"Service de partage réseau du Lecteur multimédia Windows (TCP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [TCP]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WPDMTP-Out-TCP-NoScope";"Périphériques mobiles sans fil (TCP-Sortie)";"Règle de trafic sortant pour les périphériques mobiles sans fil pour autoriser l’utilisation du cadre pour pilotes Windows en mode utilisateur. [TCP]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30502";;"Périphériques mobiles sans fil";"True";"Active";"Any";"Any";"Any";"15740";"TCP";"%SystemRoot%\system32\wudfhost.exe";"";""
"WMPNSS-WMP-In-UDP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (Diffusion en continu-UDP-Entrée)";"Règle de trafic entrant pour que le Lecteur multimédia Windows autorise le flux de média UDP. [UDP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmplayer.exe";"";""
"PlayTo-QWave-In-UDP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-UDP-Entrée)";"Règle de trafic entrant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"PlayToDevice";"2177";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-HTTPSTR-Out-TCP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (HTTP-Diffusion en continu-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du flux de média HTTP. [TCP 10243]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"10243";"TCP";"System";"";""
"CloudIdSvc-Allow-HTTPS-Out-TCP";"Identité de cloud (TCP-Out)";"Règle de trafic sortant autorisant le service NT d’identité cloud Microsoft (cloudidsvc) à effectuer des demandes réseau requises pour ses fonctionnalités [TCP]";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%SystemRoot%\system32\firewallapi.dll,-60501";;"Identité cloud";"True";"Active";"Any";"Any";"Any";"443";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-WMP-In-UDP";"Service de partage réseau du Lecteur multimédia Windows (Diffusion en continu-UDP-Entrée)";"Règle de trafic entrant pour que le Lecteur multimédia Windows autorise le flux de média UDP. [UDP]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmplayer.exe";"";""
"MCX-In-TCP";"Unités Media Center Extender - RSTP (TCP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender qui autorise le contrôle AV RSTP. [TCP 554, TCP 8554-8558]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"554;8554;8555;8556;8557;8558";"Any";"TCP";"%SystemRoot%\ehome\ehshell.exe";"";""
"MCX-QWave-Out-UDP";"Unités Media Center Extender - qWave (UDP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"Any";"2177";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"MCX-QWave-Out-TCP";"Unités Media Center Extender - qWave (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"Any";"2177";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"PlayTo-QWave-Out-UDP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-UDP-Sortie)";"Règle de trafic sortant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"True";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"PlayToDevice";"Any";"2177";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"MCX-TERMSRV-In-TCP";"Unités Media Center Extender - XSP (TCP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser les sessions Terminal. [TCP 3390]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"3390";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-SSDPSrv-Out-UDP";"Service de partage réseau du Lecteur multimédia Windows (SSDP-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du protocole SSDP (Simple Service Discovery Protocol). [UDP 1900]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"1900";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"SPPSVC-In-TCP";"Service de gestion de clés (TCP-Entrée)";"Règle de trafic entrant pour le service de gestion de clés pour permettre le décompte de machine et la conformité de licence. [TCP 1688]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28002";;"Service Gestion des clés";"True";"Active";"Any";"LocalSubnet";"1688";"Any";"TCP";"%SystemRoot%\system32\sppextcomobj.exe";"";""
"WMPNSS-QWave-Out-TCP";"Service de partage réseau du Lecteur multimédia Windows (qWave-TCP-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"False";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"2177";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-WMP-Out-TCP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (Diffusion en continu-TCP-Sortie)";"Règle de trafic sortant pour que le Lecteur multimédia Windows autorise le flux de média TCP/HTTP. [TCP]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%PROGRAMFILES%\Windows Media Player\wmplayer.exe";"";""
"WMPNSS-UPnPHost-Out-TCP";"Service de partage réseau du Lecteur multimédia Windows (UPnP-Sortie)";"Règle de trafic sortant pour le service Partage réseau du Lecteur multimédia Windows qui autorise l’utilisation de périphériques Plug-and-Play universels [TCP]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"System";"";""
"FPSSMBD-iWARP-In-TCP";"Partage de fichiers et d’imprimantes via SMBDirect (iWARP-In)";"Règle entrante pour le partage de fichiers et d’imprimantes via SMBDirect afin d’autoriser iWARP [TCP 5445]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28602";;"Partage de fichiers et d’imprimantes via SMBDirect";"True";"Active";"Any";"Any";"5445";"Any";"TCP";"System";"";""
"WMPNSS-SSDPSrv-In-UDP";"Service de partage réseau du Lecteur multimédia Windows (SSDP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du protocole SSDP (Simple Service Discovery Protocol). [UDP 1900]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"1900";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"WPDMTP-UPnPHost-In-TCP";"Périphériques mobiles sans fil (UPnP-Entrée)";"Règle de trafic entrant pour les périphériques mobiles sans fil pour autoriser l’utilisation du Plug-and-Play universel. [TCP 2869]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30502";;"Périphériques mobiles sans fil";"True";"Active";"Any";"LocalSubnet";"2869";"Any";"TCP";"System";"";""
"WMPNSS-HTTPSTR-Out-TCP";"Service de partage réseau du Lecteur multimédia Windows (HTTP-Diffusion en continu-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du flux de média HTTP. [TCP 10243]";"False";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"10243";"TCP";"System";"";""
"WPDMTP-UPnPHost-Out-TCP";"Périphériques mobiles sans fil (UPnP-Sortie)";"Règle de trafic sortant pour les périphériques mobiles sans fil qui autorise l’utilisation de périphériques Plug-and-Play universels. [TCP]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30502";;"Périphériques mobiles sans fil";"True";"Active";"Any";"LocalSubnet";"Any";"2869";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-Out-UDP";"Service de partage réseau du Lecteur multimédia Windows (UDP-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [UDP]";"False";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WMPNSS-HTTPSTR-In-TCP";"Service de partage réseau du Lecteur multimédia Windows (HTTP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du flux de média HTTP. [TCP 10243]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"10243";"Any";"TCP";"System";"";""
"WMPNSS-QWave-Out-UDP";"Service de partage réseau du Lecteur multimédia Windows (qWave-UDP-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"False";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"2177";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"PlayTo-HTTPSTR-In-TCP-LocalSubnetScope";"Serveur de diffusion en continu sur un appareil (HTTP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par HTTP. [TCP 10246]";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"LocalSubnet";"10246";"Any";"TCP";"System";"";""
"PlayTo-QWave-In-TCP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-TCP-Entrée)";"Règle de trafic entrant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"PlayToDevice";"2177";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"MCX-SSDPSrv-In-UDP";"Unités Media Center Extender - SSDP (UDP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser l’utilisation du protocole SSDP (Simple Service Discovery Protocol). [UDP 1900]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"1900";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-QWave-Out-UDP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (qWave-UDP-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"2177";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-QWave-Out-TCP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (qWave-TCP-Sortie)";"Règle de trafic sortant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"2177";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"MCX-FDPHost-Out-TCP";"Unités Media Center Extender - UPnP (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender pour autoriser les périphériques UPnP à transmettre des informations sur les périphériques. [TCP]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"MCX-MCX2SVC-Out-TCP";"Unités Media Center Extender - Service (TCP-Sortie)";"Règle de trafic sortant permettant aux unités Media Center Extender de détecter et se connecter à l’ordinateur. [TCP]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
