"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"NETDIS-UPnP-Out-TCP-Active";"Découverte du réseau (Trafic sortant sur l’hôte du périphérique Plug-and-Play universel)";"Règle de trafic sortant pour la découverte du réseau qui autorise l’utilisation de périphériques Plug-and-Play universels [TCP]";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"LocalSubnet";"Any";"2869";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"CoreNet-Diag-ICMP4-EchoRequest-In";"Diagnostics de réseau de base - Demande d'écho ICMP (ICMPv4-Entrant)";"Les messages Demande d’écho ICMP sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-27000";;"Diagnostics de réseau de base";"True";"Active";"Any";"LocalSubnet4";"RPC";"Any";"ICMPv4";"System";"";""
"WINRM-HTTP-Compat-In-TCP-NoScope";"Gestion à distance de Windows - Mode de compatibilité (HTTP-Entrée)";"Règle de trafic entrant du mode de compatibilité pour la Gestion à distance de Windows via le service Gestion des services Web. [TCP 80]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30252";;"Gestion à distance de Windows (Compatibilité)";"True";"Active";"Any";"Any";"80";"Any";"TCP";"System";"";""
"NETDIS-NB_Name-Out-UDP-Active";"Découverte de réseau (NB-Nom-Sortie)";"Règle de trafic sortant pour la découverte de réseau pour autoriser la résolution de noms NETBIOS. [UDP 137]";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"LocalSubnet";"Any";"137";"UDP";"System";"";""
"RRAS-GRE-Out";"Routage et accès distant (GRE-Sortie)";"Règle de trafic sortant pour RRAS pour autoriser le trafic de protocole GRE (Generic Routing Encapsulation).";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-33752";;"Routage et accès distant";"True";"Active";"Any";"Any";"Any";"Any";"47";"System";"";""
"MSDTC-In-TCP-NoScope";"Coordinateur de transactions distribuées (TCP-Entrée)";"Règle de trafic entrant pour autoriser le trafic pour le Coordinateur de transactions distribuées. [TCP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-33502";;"Coordinateur de transactions distribuées";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\msdtc.exe";"";""
"NETDIS-NB_Name-Out-UDP-NoScope";"Découverte de réseau (NB-Nom-Sortie)";"Règle de trafic sortant pour la découverte de réseau pour autoriser la résolution de noms NETBIOS. [UDP 137]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"Any";"Any";"137";"UDP";"System";"";""
"CoreNet-GP-Out-TCP";"Gestion réseau de base - Stratégie de groupe (Trafic sortant TCP)";"Règle de trafic sortant qui autorise le trafic RPC distant pour les mises à jour de la Stratégie de groupe. [TCP]";"True";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-25000";;"Réseau de base";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"CoreNet-Diag-ICMP6-EchoRequest-In-NoScope";"Diagnostics de réseau de base - Demande d'écho ICMP (ICMPv6-Entrant)";"Les messages Demande d’écho ICMP sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-27000";;"Diagnostics de réseau de base";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv6";"System";"";""
"MDNS-In-UDP-Public-Active";"mDNS (UDP-Entrée)";"Règle de trafic entrant pour le trafic mDNS [UDP]";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@%SystemRoot%\system32\firewallapi.dll,-37302";;"mDNS";"True";"Active";"Any";"LocalSubnet";"5353";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-WMP-Out-TCP";"Service de partage réseau du Lecteur multimédia Windows (Diffusion en continu-TCP-Sortie)";"Règle de trafic sortant pour que le Lecteur multimédia Windows autorise le flux de média TCP/HTTP. [TCP]";"False";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%PROGRAMFILES%\Windows Media Player\wmplayer.exe";"";""
"WMP-In-UDP";"Lecteur multimédia Windows (UDP-Entrée)";"Règle de trafic entrant pour que le Lecteur multimédia Windows autorise le flux de média UDP. [UDP]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31002";;"Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%ProgramFiles%\Windows Media Player\wmplayer.exe";"";""
"Microsoft-Windows-PeerDist-HostedServer-Out";"Serveur de cache hébergé de BranchCache (HTTP-Out)";"Règle de trafic sortant pour BranchCache autorisant la communication entre un cache hébergé et ses clients [TCP]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@peerdistsh.dll,-9002";;"BranchCache - Serveur de cache hébergé (utilise HTTPS)";"True";"Active";"Any";"Any";"80;443";"Any";"TCP";"SYSTEM";"";""
"PlayTo-QWave-Out-TCP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-TCP-Sortie)";"Règle de trafic sortant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"True";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"PlayToDevice";"Any";"2177";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"RemoteDesktop-In-TCP-WS";"Bureau à distance - (TCP-WS-entrant)";"Règle de trafic entrant pour que le service Bureau à distance autorise le trafic RDP sur WebSocket. [TCP 3387]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28782";;"Bureau à distance (WebSocket)";"True";"Active";"Any";"Any";"3387";"Any";"TCP";"System";"";""
"Microsoft-Windows-PeerDist-WSD-In";"Découverte d’homologue de BranchCache (WSD-In)";"Règle de trafic entrant pour BranchCache autorisant la découverte d’homologue [UDP 3702]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@peerdistsh.dll,-9001";;"BranchCache - Découverte d’homologue (utilise WSD)";"True";"Active";"Any";"LocalSubnet";"3702";"Any";"UDP";"%systemroot%\system32\svchost.exe";"";""
"PlayTo-In-UDP-LocalSubnetScope";"Serveur de diffusion en continu sur un appareil (RTCP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"UDP";"%SystemRoot%\system32\mdeserver.exe";"";""
"MCX-HTTPSTR-In-TCP";"Unités Media Center Extender - Diffusion en continu HTTP (TCP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser le flux de média HTTP. [TCP 10244]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"10244";"Any";"TCP";"System";"";""
"WPDMTP-Out-TCP";"Périphériques mobiles sans fil (TCP-Sortie)";"Règle de trafic sortant pour les périphériques mobiles sans fil pour autoriser l’utilisation du cadre pour pilotes Windows en mode utilisateur. [TCP]";"False";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30502";;"Périphériques mobiles sans fil";"True";"Active";"Any";"LocalSubnet";"Any";"15740";"TCP";"%SystemRoot%\system32\wudfhost.exe";"";""
"MCX-QWave-In-UDP";"Unités Media Center Extender - qWave (UDP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"2177";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"PlayTo-Out-UDP-PlayToScope";"Serveur de diffusion en continu sur un appareil (RTP-Diffusion en continu-Sortie)";"Règle de trafic sortant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"PlayToDevice";"Any";"Any";"UDP";"%SystemRoot%\system32\mdeserver.exe";"";""
"PlayTo-Out-UDP-LocalSubnetScope";"Serveur de diffusion en continu sur un appareil (RTP-Diffusion en continu-Sortie)";"Règle de trafic sortant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"UDP";"%SystemRoot%\system32\mdeserver.exe";"";""
"MCX-Prov-Out-TCP";"Unités Media Center Extender - Approvisionnement de périphériques (TCP-Sortie)";"Règle de trafic sortant pour les unités Media Center Extender, autorisant le trafic pour l’approvisionnement des périphériques. [TCP]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\ehome\mcx2prov.exe";"";""
"WMPNSS-QWave-In-TCP";"Service de partage réseau du Lecteur multimédia Windows (qWave-TCP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"2177";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-QWave-In-UDP";"Service de partage réseau du Lecteur multimédia Windows (qWave-UDP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"2177";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"PlayTo-In-UDP-NoScope";"Serveur de diffusion en continu sur un appareil (RTCP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [UDP]";"True";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%SystemRoot%\system32\mdeserver.exe";"";""
"WMPNSS-UPnPHost-In-TCP";"Service de partage réseau du Lecteur multimédia Windows (UPnP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du Plug-and-Play universel. [TCP 2869]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"2869";"Any";"TCP";"System";"";""
"WMPNSS-WMP-Out-UDP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (Diffusion en continu-UDP-Sortie)";"Règle de trafic sortant pour que le Lecteur multimédia Windows autorise le flux de média UDP. [UDP]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmplayer.exe";"";""
"Microsoft-Windows-PeerDist-HostedServer-In";"Serveur de cache hébergé de BranchCache (HTTP-In)";"Règle de trafic entrant pour BranchCache autorisant la communication entre un cache hébergé et ses clients [TCP]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@peerdistsh.dll,-9002";;"BranchCache - Serveur de cache hébergé (utilise HTTPS)";"True";"Active";"Any";"Any";"80;443";"Any";"TCP";"SYSTEM";"";""
"WMPNSS-UPnP-Out-TCP";"Service Partage réseau du Lecteur multimédia Windows (Trafic sortant sur l’hôte du périphérique Plug-and-Play universel)";"Règle de trafic sortant pour le service Partage réseau du Lecteur multimédia Windows qui autorise l’utilisation de périphériques Plug-and-Play universels [TCP]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WMPNSS-In-UDP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (UDP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [UDP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WMPNSS-In-TCP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (TCP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [TCP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WMPNSS-QWave-In-TCP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (qWave-TCP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser l’utilisation du service qWave (Quality Windows Audio Video Experience). [TCP 2177]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"2177";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"PlayTo-In-RTSP-NoScope";"Serveur de diffusion en continu sur un appareil (RTSP-Diffusion en continu-Entrée)";"Règle de trafic entrant pour que le serveur Diffuser sur un appareil autorise la diffusion en continu par RTSP et RTP. [TCP 23554, 23555, 23556]";"True";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"Any";"23554;23555;23556";"Any";"TCP";"%SystemRoot%\system32\mdeserver.exe";"";""
"MCX-In-UDP";"Unités Media Center Extender - WMDRM-ND/RTP/RTCP (UDP-Entrée)";"Règle de trafic entrant pour les unités Media Center Extender qui autorise la diffusion en continu AV WMDRM-ND et RTP/RTCP [UDP 7777-7781, UDP 5004-5005, UDP 50004-50013]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30752";;"Unités Media Center Extender";"True";"Active";"Any";"LocalSubnet";"7777;7778;7779;7780;7781;5004;5005;50004;50005;50006;50007;50008;50009;50010;50011;50012;50013";"Any";"UDP";"%SystemRoot%\ehome\ehshell.exe";"";""
"WMP-In-UDP-x86";"Lecteur multimédia Windows x86 (Trafic entrant UDP)";"Règle de trafic entrant pour que le Lecteur multimédia Windows autorise le flux de média UDP. [UDP]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31002";;"Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%ProgramFiles(x86)%\Windows Media Player\wmplayer.exe";"";""
"WMPNSS-In-UDP";"Service de partage réseau du Lecteur multimédia Windows (UDP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [UDP]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WMPNSS-In-TCP";"Service de partage réseau du Lecteur multimédia Windows (TCP-Entrée)";"Règle de trafic entrant pour le service de partage réseau du Lecteur multimédia Windows pour autoriser le partage du trafic. [TCP]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe";"";""
"WPDMTP-Out-TCP-NoScope";"Périphériques mobiles sans fil (TCP-Sortie)";"Règle de trafic sortant pour les périphériques mobiles sans fil pour autoriser l’utilisation du cadre pour pilotes Windows en mode utilisateur. [TCP]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30502";;"Périphériques mobiles sans fil";"True";"Active";"Any";"Any";"Any";"15740";"TCP";"%SystemRoot%\system32\wudfhost.exe";"";""
"WMPNSS-WMP-In-UDP-NoScope";"Service de partage réseau du Lecteur multimédia Windows (Diffusion en continu-UDP-Entrée)";"Règle de trafic entrant pour que le Lecteur multimédia Windows autorise le flux de média UDP. [UDP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-31252";;"Service de partage réseau du Lecteur multimédia Windows";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%PROGRAMFILES%\Windows Media Player\wmplayer.exe";"";""
"PlayTo-QWave-In-UDP-PlayToScope";"Fonctionnalité Diffuser sur un appareil (qWave-UDP-Entrée)";"Règle de trafic entrant pour que la fonctionnalité Diffuser sur un appareil autorise l'utilisation du service qWave (Quality Windows Audio Video Experience). [UDP 2177]";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36001";;"Fonctionnalité Diffuser sur un appareil";"True";"Active";"Any";"PlayToDevice";"2177";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
